"","mouse","condition","fed","Genus","humanPer","mousePer","reduced_pct"
"887","ERR1310203","Infantformula","humanfood","[Eubacterium] dolichum[genus]",0.16217312,1.59018143,3.29358476
"888","ERR1310203","Infantformula","humanfood","Hespellia",0.36488952,0.928495197,1.347434734
"889","ERR1310203","Infantformula","humanfood","Ruminiclostridium",1.621731198,1.163287086,-0.479327531
"890","ERR1310203","Infantformula","humanfood","Streptococcus",1.033853639,0.245464248,-2.074447146
"891","ERR1310203","Infantformula","humanfood","Bacteroides",38.29312791,45.68836713,0.254741373
"892","ERR1310203","Infantformula","humanfood","Veillonella",0.810865599,0.202774813,-1.999584342
"893","ERR1310203","Infantformula","humanfood","Bifidobacterium",28.56274073,15.62433298,-0.870339819
"894","ERR1310204","Infantformula","humanfood","[Eubacterium] dolichum[genus]",0.16217312,0.695652174,2.100831426
"895","ERR1310204","Infantformula","humanfood","Hespellia",0.36488952,0.989966555,1.439920072
"896","ERR1310204","Infantformula","humanfood","Veillonella",0.810865599,0.214046823,-1.921536387
"897","ERR1310204","Infantformula","humanfood","Ruminiclostridium",1.621731198,1.150501672,-0.495271632
"898","ERR1310204","Infantformula","humanfood","Ruminococcus",1.216298399,0.441471572,-1.462104768
"899","ERR1310204","Infantformula","humanfood","Spiroplasma",0.24325968,0.160535117,-0.599608292
"900","ERR1310204","Infantformula","humanfood","Bifidobacterium",28.56274073,10.03344482,-1.509317403
"901","ERR1310204","Infantformula","humanfood","Lachnoclostridium",4.054327995,1.752508361,-1.21004148
"902","ERR1310204","Infantformula","humanfood","Streptococcus",1.033853639,0.107023411,-3.272033634
"903","ERR1310204","Infantformula","humanfood","Bacteroides",38.29312791,47.53177258,0.311806695
"904","ERR1310204","Infantformula","humanfood","Eubacterium",9.588485708,16.16053512,0.753100074
"905","ERR1310205","Infantformula","humanfood","Ruminococcus",1.216298399,0.684858213,-0.828619972
"906","ERR1310205","Infantformula","humanfood","Hespellia",0.36488952,0.898876404,1.300663045
"907","ERR1310205","Infantformula","humanfood","Spiroplasma",0.24325968,0.214018192,-0.184763782
"908","ERR1310205","Infantformula","humanfood","Lachnoclostridium",4.054327995,2.108079187,-0.943533747
"909","ERR1310205","Infantformula","humanfood","Ruminiclostridium",1.621731198,0.823970037,-0.976870931
"910","ERR1310205","Infantformula","humanfood","Veillonella",0.810865599,0.321027287,-1.336766876
"911","ERR1310205","Infantformula","humanfood","Bifidobacterium",28.56274073,17.67790262,-0.692187302
"912","ERR1310205","Infantformula","humanfood","[Eubacterium] dolichum[genus]",0.16217312,1.808453719,3.47915006
"913","ERR1310205","Infantformula","humanfood","Bacteroides",38.29312791,47.19101124,0.301426577
"914","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,1.118180066,-0.121344683
"915","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,1.041064199,1.512527418
"916","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.154231733,-0.657397583
"917","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.853287064,-0.506837907
"918","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Streptococcus",1.033853639,0.1735107,-2.574935423
"919","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Eubacterium",9.588485708,0.125313283,-6.257691738
"920","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,50.50125313,0.399233678
"921","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.764025448,0.121336661
"922","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.279545016,-1.536382182
"923","ERR1310206","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,17.24503567,-0.727953307
"924","ERR1310206","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,1.368806632,3.077312037
"925","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,52.08457771,0.443770743
"926","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,0.358380122,-1.76293469
"927","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,8.314418827,-1.780447091
"928","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.203082069,-1.997399944
"929","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,1.839684625,2.333926849
"930","ERR1310207","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,0.633138215,1.964985764
"931","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.337952455,-0.277507863
"932","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Eubacterium",9.588485708,4.348345478,-1.140836423
"933","ERR1310207","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.23390276,-0.85989642
"934","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.331137642,-0.284874956
"935","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,52.16138329,0.44589662
"936","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.113352546,-0.939929352
"937","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,9.112117469,-1.648276168
"938","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,1.495814464,2.03539962
"939","ERR1310208","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,0.782214903,2.270030311
"940","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Streptococcus",1.033853639,0.123507616,-3.065360044
"941","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.219569096,-1.884787798
"942","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Eubacterium",9.588485708,5.612735008,-0.772599044
"943","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.137230685,-0.825894109
"944","ERR1310208","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,0.590091945,-1.043485544
"945","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.984767394,-0.441844302
"946","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.164676822,-0.562859703
"947","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.646768217,0.022102797
"948","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,14.55331412,-0.972786694
"949","ERR1310209","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,2.79950597,4.109565639
"950","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.164676822,-2.299825298
"951","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,1.008645533,1.46688764
"952","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,1.029230136,-0.240931608
"953","ERR1310209","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,46.91230959,0.29288102
"954","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,40.40550945,0.077466514
"955","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,1.625459834,0.418350693
"956","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.652066045,-0.612346104
"957","ERR1310210","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,2.19009325,3.755385681
"958","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,19.71083925,-0.535145214
"959","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,1.043716314,1.516198017
"960","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Streptococcus",1.033853639,0.162545983,-2.669112148
"961","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.29087176,-1.479079573
"962","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.231927453,-0.396617413
"963","ERR1310210","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.188211139,-0.370145201
"964","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.96197411,0.274771291
"965","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.262944984,-1.624701833
"966","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Streptococcus",1.033853639,0.202265372,-2.353710703
"967","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,1.112459547,-0.128744338
"968","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,50.04045307,0.386009343
"969","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,0.839401294,1.201900974
"970","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.680016181,-0.597221096
"971","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.171925566,-0.500713115
"972","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Eubacterium",9.588485708,0.202265372,-5.566981734
"973","ERR1310211","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,14.15857605,-1.01245824
"974","ERR1310211","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,2.39684466,3.885529793
"975","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Streptococcus",1.033853639,0.165121301,-2.646433815
"976","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Eubacterium",9.588485708,7.290740506,-0.395237638
"977","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,51.80998349,0.436144615
"978","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.127016385,-0.937482597
"979","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,0.863711419,-0.908913445
"980","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,0.68588848,-0.826451284
"981","ERR1310212","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,1.587704814,3.291336094
"982","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,1.892544138,-1.09913586
"983","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,1.498793344,2.038269857
"984","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.266734409,-1.604058863
"985","ERR1310212","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,10.31373047,-1.46956817
"986","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.105869898,-1.200204772
"987","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,0.999882367,-0.282666932
"988","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,48.21785672,0.332482015
"989","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.517468533,-0.095868112
"990","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,1.693918363,2.214832727
"991","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Eubacterium",9.588485708,7.657922597,-0.324349913
"992","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,9.998823668,-1.514304138
"993","ERR1310213","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,0.77637925,2.259226847
"994","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.152923186,-2.40665565
"995","ERR1310213","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,1.905658158,-1.08917346
"996","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,44.9792168,0.232173031
"997","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,17.73134981,-0.687832052
"998","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,0.77663531,-0.647188008
"999","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.284401663,-1.511532908
"1000","ERR1310214","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,1.257930431,2.955445519
"1001","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.198643623,-0.88284903
"1002","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,1.126668125,-0.525472099
"1003","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.164077882,-0.568116437
"1004","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,0.809450886,1.149483833
"1005","ERR1310214","Infantformula+fruitsandvegetables","humanfood","Streptococcus",1.033853639,0.185954933,-2.475007032
"1006","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Spiroplasma",0.24325968,0.198686938,-0.292000179
"1007","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Lachnoclostridium",4.054327995,2.876641327,-0.495077457
"1008","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Hespellia",0.36488952,0.855217692,1.228831984
"1009","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Ruminococcus",1.216298399,1.157567381,-0.07140104
"1010","ERR1310215","Infantformula+fruitsandvegetables","humanfood","[Eubacterium] dolichum[genus]",0.16217312,2.686592951,4.050171136
"1011","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Veillonella",0.810865599,0.328265377,-1.304600216
"1012","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Bifidobacterium",28.56274073,15.68762958,-0.864507044
"1013","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Eubacterium",9.588485708,0.120939876,-6.308941086
"1014","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Ruminiclostridium",1.621731198,0.872494817,-0.894316247
"1015","ERR1310215","Infantformula+fruitsandvegetables","humanfood","Bacteroides",38.29312791,44.78230822,0.225843382
"1016","ERR1310216","Infantformula","humanfood","Lachnoclostridium",4.054327995,3.261352528,-0.313992413
"1017","ERR1310216","Infantformula","humanfood","Hespellia",0.36488952,0.8353328,1.194891374
"1018","ERR1310216","Infantformula","humanfood","Bacteroides",38.29312791,56.9359282,0.572253812
"1019","ERR1310216","Infantformula","humanfood","Bifidobacterium",28.56274073,11.0903759,-1.364826154
"1020","ERR1310216","Infantformula","humanfood","Ruminococcus",1.216298399,0.915311472,-0.410162545
"1021","ERR1310216","Infantformula","humanfood","Streptococcus",1.033853639,0.319914689,-1.692272817
"1022","ERR1310216","Infantformula","humanfood","Ruminiclostridium",1.621731198,1.475162179,-0.13666114
"1023","ERR1310216","Infantformula","humanfood","Veillonella",0.810865599,0.186616902,-2.119383148
"1024","ERR1310216","Infantformula","humanfood","Eubacterium",9.588485708,0.10663823,-6.490506349
"1025","ERR1310216","Infantformula","humanfood","Spiroplasma",0.24325968,0.177730383,-0.452806882
"1026","ERR1310216","Infantformula","humanfood","[Eubacterium] dolichum[genus]",0.16217312,2.186083711,3.752742029
